07:38:01 02/04/2020;Thursday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
07:38:38 03/04/2020;Friday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
07:38:56 04/04/2020;Saturday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
07:39:44 05/04/2020;Sunday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
07:39:51 06/04/2020;Monday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
07:40:37 07/04/2020;Tuesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
18:40:58 07/04/2020;Tuesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
18:41:03 08/04/2020;Wednesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:05:58 08/04/2020;Wednesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:34:49 08/04/2020;Wednesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:35:10 09/04/2020;Thursday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:35:18 10/04/2020;Friday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:35:36 11/04/2020;Saturday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:35:40 12/04/2020;Sunday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:36:08 13/04/2020;Monday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:36:18 14/04/2020;Tuesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:36:55 15/04/2020;Wednesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:37:36 16/04/2020;Thursday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:38:34 17/04/2020;Friday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:38:48 18/04/2020;Saturday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:38:50 19/04/2020;Sunday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:39:27 20/04/2020;Monday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:39:39 21/04/2020;Tuesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:40:11 22/04/2020;Wednesday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:40:43 23/04/2020;Thursday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:41:10 24/04/2020;Friday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:41:38 25/04/2020;Saturday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
21:42:03 26/04/2020;Sunday;0.225;0.22500000000000017;1.0;0.7245688373094717;NaN;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;1.0;0.22500000000000017;12.0;1.0;Now
