19:48:12 30/06/2020;0.6528;;;;;;;
19:10:57 01/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
19:11:31 02/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:23:49 02/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:23:55 03/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:24:16 04/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:24:49 05/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:25:08 06/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:25:15 07/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:25:48 08/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:26:03 09/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:27:02 10/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:27:31 11/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:28:02 12/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:28:31 13/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:28:51 14/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:29:25 15/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:29:39 16/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:29:53 17/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:30:10 18/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:30:48 19/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:31:02 20/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:45:34 20/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:45:56 21/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:46:42 22/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;12.0;0.6530000000000005;12.0
21:47:04 23/07/2020;0.6528;0.6530000000000005;1.0;1.2340988615179902;0.6530000000000005;2.1705555555555556;0.6540000000000005;8.750555555555556
23:57:18 23/07/2020;0.655;0.6550000000000005;1.0;1.2332882874656679;0.6550000000000005;6.58;0.6550000000000005;6.58
06:32:06 24/07/2020;0.6589;0.6590000000000005;1.0;1.2316655390161728;0.6590000000000005;11.776388888888889;0.6590000000000005;11.776388888888889
12:16:14 24/07/2020;0.658;0.6590000000000005;1.0;1.2316655390161728;0.6590000000000005;6.0408333333333335;0.6590000000000005;6.0408333333333335
18:18:41 24/07/2020;0.6662;0.6670000000000005;1.0;1.2284136111261548;0.6670000000000005;5.731111111111111;0.6670000000000005;5.731111111111111
00:02:33 25/07/2020;0.6705;0.6710000000000005;1.0;1.2267844146385296;0.6710000000000005;5.620277777777778;0.6710000000000005;5.620277777777778
05:39:46 25/07/2020;0.6803;0.6810000000000005;1.0;1.2227019260637482;0.6810000000000005;5.883055555555556;0.6810000000000005;5.883055555555556
11:32:45 25/07/2020;0.6913;0.6920000000000005;1.0;1.2181953866272845;0.6920000000000005;5.454166666666667;0.6920000000000005;5.454166666666667
17:00:00 25/07/2020;0.7011;0.7020000000000005;1.0;1.214084016862095;0.7020000000000005;5.331111111111111;0.7020000000000005;5.331111111111111
22:19:52 25/07/2020;0.7056;0.7060000000000005;1.0;1.212435565298214;0.7060000000000005;12.0;0.7060000000000005;12.0
04:13:35 26/07/2020;0.7053;0.7060000000000005;1.0;1.212435565298214;0.7060000000000005;12.0;0.7060000000000005;12.0
10:57:04 26/07/2020;0.7041;0.7060000000000005;1.0;1.212435565298214;0.7060000000000005;12.0;0.7060000000000005;12.0
17:07:04 26/07/2020;0.7045;0.7050000000000005;1.0;1.212847888236608;0.7050000000000005;12.0;0.7050000000000005;12.0
21:53:18 26/07/2020;0.7044;0.7050000000000005;1.0;1.212847888236608;0.7050000000000005;11.639166666666666;0.7050000000000005;11.639166666666666
04:19:42 27/07/2020;0.7043;0.7050000000000005;1.0;1.212847888236608;0.7050000000000005;5.199166666666667;0.7070000000000005;12.0
09:31:39 27/07/2020;0.7083;0.7090000000000005;1.0;1.211197754291181;0.7090000000000005;7.003888888888889;0.7090000000000005;7.003888888888889
