11:37:19 01/01/2020;Wednesday;0.7262;0.7270000000000005;1.0;1.1031772296417286;0.8503131882005484;0.4523611111111111;0.7270000000000005;5.428333333333334;0.4523611111111111;1.0;0.7310000000000004;12.0;1.0;0.4523611111111111;0.7270000000000005;5.428333333333334;0.4523611111111111;Now
17:03:01 01/01/2020;Wednesday;0.7309;0.7310000000000005;1.0;1.101362792180669;0.8379619165008801;0.4312037037037037;0.7310000000000005;5.174444444444444;0.4312037037037037;1.0;0.7330000000000005;12.0;1.0;1.0;0.7330000000000005;12.0;1.0;Now
22:13:29 01/01/2020;Wednesday;0.7348;0.7350000000000005;1.0;1.0995453605922765;0.8255902631231512;0.6050462962962962;0.7350000000000005;7.260555555555555;0.6050462962962962;1.0;0.7385000000000006;12.0;1.0;0.6050462962962962;0.7350000000000005;7.260555555555555;0.6050462962962962;Now
05:29:07 02/01/2020;Thursday;0.7416;0.7420000000000005;1.0;1.0963576058932594;0.8038905213329538;0.47733796296296294;0.7420000000000005;5.728055555555556;0.47733796296296294;1.0;0.7440000000000005;12.0;1.0;1.0;0.7440000000000005;12.0;1.0;Now
11:12:48 02/01/2020;Thursday;0.7456;0.7460000000000006;1.0;1.09453186340097;0.7914622938189965;0.6159259259259259;0.7460000000000006;7.391111111111111;0.6159259259259259;1.0;0.7505000000000006;12.0;1.0;0.6159259259259259;0.7460000000000006;7.391111111111111;0.6159259259259259;Now
18:36:16 02/01/2020;Thursday;0.7541;0.7550000000000006;1.0;1.090412765882718;0.7634226982433804;0.8726388888888889;0.7550000000000006;10.471666666666666;0.8726388888888889;1.0;0.7573333333333339;12.0;1.0;0.8726388888888889;0.7550000000000006;10.471666666666666;0.8726388888888889;Now
00:55:14 03/01/2020;Friday;0.7541;0.7550000000000006;1.0;1.090412765882718;0.7634226982433804;0.34629629629629627;0.7550000000000006;4.155555555555556;0.34629629629629627;1.0;0.7596666666666673;12.0;1.0;1.0;0.7585000000000006;12.0;1.0;Now
05:04:34 03/01/2020;Friday;0.7615;0.7620000000000006;1.0;1.0871982339941504;0.7415406782812478;1.0;0.7620000000000006;12.0;1.0;1.0;0.7620000000000006;12.0;1.0;1.0;0.7620000000000006;12.0;1.0;Now
11:13:31 03/01/2020;Friday;0.7582;0.7620000000000006;1.0;1.0871982339941504;0.7415406782812478;0.5231481481481481;0.7620000000000006;6.277777777777778;0.5231481481481481;1.0;0.7650000000000006;12.0;1.0;0.5231481481481481;0.7620000000000006;6.277777777777778;0.5231481481481481;Now
17:30:11 03/01/2020;Friday;0.7672;0.7680000000000006;1.0;1.0844353369380764;0.7227330351686242;0.581574074074074;0.7680000000000006;6.978888888888889;0.581574074074074;1.0;0.7700000000000006;12.0;1.0;0.581574074074074;0.7680000000000006;6.978888888888889;0.581574074074074;Now
00:28:55 04/01/2020;Saturday;0.7719;0.7720000000000006;1.0;1.0825894882179483;0.710167940174679;0.57;0.7720000000000006;6.84;0.57;1.0;0.7745000000000006;12.0;1.0;0.57;0.7720000000000006;6.84;0.57;Now
07:19:19 04/01/2020;Saturday;0.7761;0.7770000000000006;1.0;1.0802777420645115;0.6944313796954403;0.44166666666666665;0.7770000000000006;5.3;0.44166666666666665;1.0;0.7790000000000006;12.0;1.0;0.9522685185185186;0.7780000000000006;5.3;0.44166666666666665;Now
12:37:19 04/01/2020;Saturday;0.7783;0.7790000000000006;1.0;1.0793516572461448;0.688127318269203;0.5362037037037037;0.7790000000000006;6.434444444444445;0.5362037037037037;1.0;0.7796666666666673;12.0;1.0;0.5362037037037037;0.7790000000000006;6.434444444444445;0.5362037037037037;Now
12:55:45 04/01/2020;Saturday;0.7783;0.7790000000000006;1.0;1.0793516572461448;0.688127318269203;0.5106018518518518;0.7790000000000006;6.127222222222223;0.5106018518518518;1.0;0.7800000000000006;12.0;1.0;0.5106018518518518;0.7790000000000006;6.127222222222223;0.5106018518518518;Now
19:03:23 04/01/2020;Saturday;0.7806;0.7810000000000006;1.0;1.0784247771634325;0.6818178433050428;0.6174537037037037;0.7810000000000006;6.8425;0.5702083333333333;1.0;0.7830000000000007;12.0;1.0;0.6174537037037037;0.7810000000000006;6.8425;0.5702083333333333;Now
01:53:56 05/01/2020;Sunday;0.7837;0.7840000000000006;1.0;1.0770329614269005;0.6723434498984263;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;Now
06:29:22 05/01/2020;Sunday;0.7807;0.7840000000000006;1.0;1.0770329614269005;0.6723434498984263;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;Now
13:28:48 05/01/2020;Sunday;0.7836;0.7840000000000006;1.0;1.0770329614269005;0.6723434498984263;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;Now
18:38:15 05/01/2020;Sunday;0.7828;0.7840000000000006;1.0;1.0770329614269005;0.6723434498984263;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;Now
00:30:20 06/01/2020;Monday;0.7838;0.7840000000000006;1.0;1.0770329614269005;0.6723434498984263;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;1.0;0.7840000000000006;12.0;1.0;Now
